College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MD Forensic Medicine,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MD Pathology,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MD Microbiology,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MS Orthopaedics,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MS ENT,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MS Obstetrics and Gynaecology,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MD Radio Diagnosis,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MS Opthalmology,3 Years,"Boys Hostel, Girls Hostel"
"Maharashtra Post Graduate Institute of Medical Education and Research, Nashik",https://www.careers360.com/colleges/maharashtra-post-graduate-institute-of-medical-education-and-research-nashik,Medical,Nashik,Government,MD Emergency Medicine,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,BDS,5 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Orthodontics,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Periodontics,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Prosthodontics,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Oral Pathology,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Paedodontics,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Conservative Dentistry,3 Years,"Boys Hostel, Girls Hostel"
"Mahatma Gandhi Vidyamandir's Karmaveer Bhausaheb Hiray Dental College and Hospital, Panchavati",https://www.careers360.com/colleges/mahatma-gandhi-vidyamandirs-karmaveer-bhausaheb-hiray-dental-college-and-hospital-panchavati,Medical,Nashik,Private,MDS Oral Medicine and Radiology,3 Years,"Boys Hostel, Girls Hostel"
"Matoshri Ayurved College and Hospital, Nashik",https://www.careers360.com/colleges/matoshri-ayurved-college-and-hospital-nashik,Medical,Nashik,,BAMS,5 Years 6 Months,"Girls Hostel, Boys Hostel"
"Mohammadia Tibbia College and Assayer Hospital, Malegaon",https://www.careers360.com/colleges/mohammadia-tibbia-college-and-assayer-hospital-malegaon,Medical,Nashik,Private,BUMS,5 Years 6 Months,
"Motiwala Homoeopathic Medical College and Hospital, Gangapur",https://www.careers360.com/colleges/motiwala-homoeopathic-medical-college-and-hospital-gangapur,Medical,Nashik,Private,BHMS,5 Years 6 Months,Girls Hostel
"Motiwala Homoeopathic Medical College and Hospital, Gangapur",https://www.careers360.com/colleges/motiwala-homoeopathic-medical-college-and-hospital-gangapur,Medical,Nashik,Private,MD Repertory,3 Years,Girls Hostel
"Motiwala Homoeopathic Medical College and Hospital, Gangapur",https://www.careers360.com/colleges/motiwala-homoeopathic-medical-college-and-hospital-gangapur,Medical,Nashik,Private,MD Practice of Medicine,3 Years,Girls Hostel
"Motiwala Homoeopathic Medical College and Hospital, Gangapur",https://www.careers360.com/colleges/motiwala-homoeopathic-medical-college-and-hospital-gangapur,Medical,Nashik,Private,MD Homoeopathic Materia Medica,3 Years,Girls Hostel
"Motiwala Homoeopathic Medical College and Hospital, Gangapur",https://www.careers360.com/colleges/motiwala-homoeopathic-medical-college-and-hospital-gangapur,Medical,Nashik,Private,MD Paediatrics,3 Years,Girls Hostel
"Motiwala Homoeopathic Medical College and Hospital, Gangapur",https://www.careers360.com/colleges/motiwala-homoeopathic-medical-college-and-hospital-gangapur,Medical,Nashik,Private,MD Organon of Medicine and Homeopathic Philosophy,3 Years,Girls Hostel
"MVP Samaj's College of Physiotherapy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-physiotherapy-nashik,Medical,Nashik,Private,BPT,4 Years 6 Months,Boys Hostel
"MVP Samaj's College of Physiotherapy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-physiotherapy-nashik,Medical,Nashik,Private,MPT Musculoskeletal Physiotherapy,2 Years,Boys Hostel
"MVP Samaj's College of Physiotherapy, Nashik",https://www.careers360.com/colleges/mvp-samajs-college-of-physiotherapy-nashik,Medical,Nashik,Private,MPT Community Physiotherapy,2 Years,Boys Hostel
"MVP Samaj's Institute of Nursing Education, Nashik",https://www.careers360.com/colleges/mvp-samajs-institute-of-nursing-education-nashik,Medical,Nashik,Private,GNM,3 Years,Girls Hostel
"MVP Samaj's Institute of Nursing Education, Nashik",https://www.careers360.com/colleges/mvp-samajs-institute-of-nursing-education-nashik,Medical,Nashik,Private,B.Sc Nursing,4 Years,Girls Hostel
"MVP Samaj's Institute of Nursing Education, Nashik",https://www.careers360.com/colleges/mvp-samajs-institute-of-nursing-education-nashik,Medical,Nashik,Private,M.Sc Obstetrical and Gynaecology Nursing,2 Years,Girls Hostel
"MVP Samaj's Institute of Nursing Education, Nashik",https://www.careers360.com/colleges/mvp-samajs-institute-of-nursing-education-nashik,Medical,Nashik,Private,M.Sc Child Health Nursing,2 Years,Girls Hostel
"Namco College of Nursing and Nursing Institute, Nashik",https://www.careers360.com/colleges/namco-college-of-nursing-and-nursing-institute-nashik,Medical,Nashik,Private,GNM,3 Years,"Boys Hostel, Girls Hostel"
"Namco College of Nursing and Nursing Institute, Nashik",https://www.careers360.com/colleges/namco-college-of-nursing-and-nursing-institute-nashik,Medical,Nashik,Private,ANM,2 Years,"Boys Hostel, Girls Hostel"
"Namco College of Nursing and Nursing Institute, Nashik",https://www.careers360.com/colleges/namco-college-of-nursing-and-nursing-institute-nashik,Medical,Nashik,Private,Post Basic B.Sc Nursing,2 Years,"Boys Hostel, Girls Hostel"
"Nashik College of Physiotherapy, Nashik",https://www.careers360.com/colleges/nashik-college-of-physiotherapy-nashik,Medical,Nashik,Private,BPT,4 Years 6 Months,
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,BBA LLB Hons,5 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,LLB Hons,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Sc Beauty Cosmetology,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Sc Interior Design and Decoration,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Des Fashion and Lifestyle Design,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Des Space and Interior Design,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,M.Sc Beauty Cosmetology,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,M.Pharma Pharmaceutical Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,M.Sc Cosmetic Science,2 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Tech Electronics and Telecommunication,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Sc Forensic Science,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Sc Microbiology,3 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,B.Tech Aeronautical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"Sandip University, Nashik",https://www.careers360.com/university/sandip-university-nashik,Medical,Nashik,Private,BBA International Business,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,BAMS,5 Years 6 Months,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MS Shalyatantra Samanya,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Kaumarbritya Balrog,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Ayurved Samhita Siddhanta,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MS Prasutitantra and Streerog,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Rasashastra and BhaiShajya Kalpana,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Panchkarma,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Agadtantra Avum Vidhivaidyaka,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Kriya Sharir,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Dravyaguna Vidnyan,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,MD Kayachikitsa,3 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Shalyatantra,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Panchkarma,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Kayachikitsa,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Dravyaguna,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Sharir Kriya,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Samhita Siddhant,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Rasashastra and Bhaishajya Kalpana,6 Years,"Boys Hostel, Girls Hostel"
"Shree Saptshrungi Ayurved Mahavidyalay and Hospital, Nashik",https://www.careers360.com/colleges/shree-saptshrungi-ayurved-mahavidyalay-and-hospital-nashik,Medical,Nashik,Private,Ph.D Prasutitantra evum Streerog,6 Years,"Boys Hostel, Girls Hostel"
"Shree Someshwar Maharaj Saa Vaa Sanstha Tanmai College of Physiotherapy, Nashik",https://www.careers360.com/colleges/shree-someshwar-maharaj-saa-vaa-sanstha-tanmai-college-of-physiotherapy-nashik,Medical,Nashik,,BPT,4 Years 6 Months,
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,BDS,5 Years,"Boys Hostel, Girls Hostel"
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,"MDS Prosthodontics, Crown and Bridge",3 Years,"Boys Hostel, Girls Hostel"
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,MDS Conservative Dentistry and Endodontics,3 Years,"Boys Hostel, Girls Hostel"
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,MDS Orthodonitics and Dentofacial Orthopedics,3 Years,"Boys Hostel, Girls Hostel"
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,MDS Periodontology,3 Years,"Boys Hostel, Girls Hostel"
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,MDS Pediatric and Preventive Dentistry,3 Years,"Boys Hostel, Girls Hostel"
"SMBT Institute of Dental Sciences and Research, Nashik",https://www.careers360.com/colleges/smbt-institute-of-dental-sciences-and-research-nashik,Medical,Nashik,Private,MDS Oral and Maxillofacial Surgery,3 Years,"Boys Hostel, Girls Hostel"
"SNJB's Karmvir Keshavlalji Harakchand Ji Abad Arts Shriman Motilal Girdharilal Lodha Commerce and Shriman PH Jain Science College, Chandwad",https://www.careers360.com/colleges/snjbs-karmvir-keshavlalji-harakchand-ji-abad-arts-shriman-motilal-girdharilal-lodha-commerce-and-shriman-ph-jain-science-college-ch,Medical,Nashik,Private,No relevant courses found,,
"Vishwasattya School of Nursing, Nashik",https://www.careers360.com/colleges/vishwasattya-school-of-nursing-nashik,Medical,Nashik,Private,ANM,2 Years,
AIIMS Nagpur - All India Institute of Medical Sciences Nagpur,https://www.careers360.com/university/all-india-institute-of-medical-sciences-nagpur,Pharmacy,Nagpur,Government,MD Pharmacology,3 Years,"Boys Hostel, Girls Hostel"
"BCYRC's Institute of Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/bcyrcs-institute-of-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"DBCDIP - Dadasaheb Balpande College of Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"DBCDIP - Dadasaheb Balpande College of Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"Dadasaheb Balpande College of Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Dadasaheb Balpande College of Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,Ph.D Pharmaceutical Sciences,6 Years,
"Dadasaheb Balpande College of Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutical Quality Assurance,2 Years,
"Dadasaheb Balpande College of Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma  Pharmaceutical Regulatory Affairs,2 Years,
"Dadasaheb Balpande College of Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutics,2 Years,
"Dadasaheb Balpande College of Pharmacy, Nagpur",https://www.careers360.com/colleges/dadasaheb-balpande-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma Lateral Entry,3 Years,
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur,Pharmacy,Nagpur,Government,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur,Pharmacy,Nagpur,Government,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur,Pharmacy,Nagpur,Government,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur,Pharmacy,Nagpur,Government,M.Pharma Pharmacognosy And Phytochemistry,2 Years,"Boys Hostel, Girls Hostel"
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur,Pharmacy,Nagpur,Government,M.Pharma Pharmacology,2 Years,"Boys Hostel, Girls Hostel"
"Department of Pharmaceutical Sciences, Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",https://www.careers360.com/colleges/department-of-pharmaceutical-sciences-rashtrasant-tukadoji-maharaj-nagpur-university-nagpur,Pharmacy,Nagpur,Government,Ph.D Pharmacy,6 Years,"Boys Hostel, Girls Hostel"
"GMC Nagpur - Government Medical College, Nagpur",https://www.careers360.com/colleges/government-medical-college-nagpur,Pharmacy,Nagpur,Government,MD Pharmacology,3 Years,"Boys Hostel, Girls Hostel"
"Guru Nanak College of Pharmacy, Nagpur",https://www.careers360.com/colleges/guru-nanak-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Guru Nanak College of Pharmacy, Nagpur",https://www.careers360.com/colleges/guru-nanak-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
"Guru Nanak College of Pharmacy, Nagpur",https://www.careers360.com/colleges/guru-nanak-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Quality Assurance,2 Years,"Boys Hostel, Girls Hostel"
"Guru Nanak College of Pharmacy, Nagpur",https://www.careers360.com/colleges/guru-nanak-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"Guru Nanak College of Pharmacy, Nagpur",https://www.careers360.com/colleges/guru-nanak-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,Ph.D Pharmacy,5 Years,"Boys Hostel, Girls Hostel"
"Gurunanak Technical Institute Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/gurunanak-technical-institute-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,
"Gurunanak Technical Institute Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/gurunanak-technical-institute-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,
"Gurunanak Technical Institute Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/gurunanak-technical-institute-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutical Chemistry,2 Years,
"Gurunanak Technical Institute Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/gurunanak-technical-institute-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmceutics,2 Years,
"Gurunanak Technical Institute Diploma in Pharmacy, Nagpur",https://www.careers360.com/colleges/gurunanak-technical-institute-diploma-in-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Quality Assurance,2 Years,
"Indira Gandhi Government Medical College and Hospital, Nagpur",https://www.careers360.com/colleges/indira-gandhi-government-medical-college-and-hospital-nagpur,Pharmacy,Nagpur,Government,MD Pharmacology,3 Years,"Boys Hostel, Girls Hostel"
"Mouda College of Pharmacy, Nagpur",https://www.careers360.com/colleges/mouda-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Nagpur College of Pharmacy, Nagpur",https://www.careers360.com/colleges/nagpur-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,"Girls Hostel, Boys Hostel"
"Nagpur College of Pharmacy, Nagpur",https://www.careers360.com/colleges/nagpur-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,"Girls Hostel, Boys Hostel"
"NKP Salve Institute of Medical Sciences and Research Centre and Lata Mangeshkar Hospital, Nagpur",https://www.careers360.com/colleges/nkp-salve-institute-of-medical-sciences-and-research-centre-and-lata-mangeshkar-hospital-nagpur,Pharmacy,Nagpur,Private,MD Pharmacology,3 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy Diploma, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-diploma-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,B.Pharma,4 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,Ph.D Pharmaceutical Sciences,6 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,D.Pharma,2 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutical Chemistry,2 Years,"Boys Hostel, Girls Hostel"
"Priyadarshini JL College of Pharmacy, Nagpur",https://www.careers360.com/colleges/priyadarshini-jl-college-of-pharmacy-nagpur,Pharmacy,Nagpur,Private,M.Pharma Pharmaceutics,2 Years,"Boys Hostel, Girls Hostel"
